Acorn,Acorn_grouped,DateTime,nb_clients,Conso_moy,Date,WeatherHour,visibility,windBearing,temperature,dewPoint,pressure,apparentTemperature,windSpeed,precipType,icon,humidity,summary,temperature_half_hour,is_holiday,hour,minute,half_hour_slot,weekday,is_weekend,month,dayofyear,weekofyear
ACORN-E,Affluent,2013-12-26 11:00:00,1409,0.235059616607523,2013-12-26,2013-12-26 11:00:00,7.08,253.0,3.67,2.63,997.21,0.59,3.43,rain,cloudy,0.93,Overcast,3.89,1,11,0,22,3,0,12,360,52
ACORN-E,Affluent,2013-12-26 11:30:00,1407,0.238852167590618,2013-12-26,2013-12-26 11:00:00,7.08,253.0,3.67,2.63,997.21,0.59,3.43,rain,cloudy,0.93,Overcast,3.335,1,11,30,23,3,0,12,360,52
ACORN-E,Affluent,2013-12-26 12:00:00,1409,0.239957416536551,2013-12-26,2013-12-26 12:00:00,9.48,250.0,3.12,1.99,997.6,-0.06,3.42,rain,cloudy,0.92,Overcast,2.78,1,12,0,24,3,0,12,360,52
ACORN-E,Affluent,2013-12-26 12:30:00,1409,0.246349184244145,2013-12-26,2013-12-26 12:00:00,9.48,250.0,3.12,1.99,997.6,-0.06,3.42,rain,cloudy,0.92,Overcast,3.055,1,12,30,25,3,0,12,360,52
ACORN-E,Affluent,2013-12-26 13:00:00,1408,0.25325213046875,2013-12-26,2013-12-26 13:00:00,11.28,251.0,3.74,2.38,997.93,0.66,3.46,rain,cloudy,0.91,Overcast,3.33,1,13,0,26,3,0,12,360,52
ACORN-E,Affluent,2013-12-26 13:30:00,1409,0.257296664655784,2013-12-26,2013-12-26 13:00:00,11.28,251.0,3.74,2.38,997.93,0.66,3.46,rain,cloudy,0.91,Overcast,3.61,1,13,30,27,3,0,12,360,52
ACORN-E,Affluent,2013-12-26 14:00:00,1409,0.253309439673527,2013-12-26,2013-12-26 14:00:00,12.01,242.0,4.16,2.41,998.44,1.21,3.39,rain,partly-cloudy-day,0.88,Mostly Cloudy,3.89,1,14,0,28,3,0,12,360,52
ACORN-E,Affluent,2013-12-26 14:30:00,1409,0.245224272036906,2013-12-26,2013-12-26 14:00:00,12.01,242.0,4.16,2.41,998.44,1.21,3.39,rain,partly-cloudy-day,0.88,Mostly Cloudy,3.89,1,14,30,29,3,0,12,360,52
ACORN-E,Affluent,2013-12-26 15:00:00,1409,0.239058197799858,2013-12-26,2013-12-26 15:00:00,11.06,223.0,4.09,2.39,998.71,1.93,2.38,rain,partly-cloudy-day,0.89,Mostly Cloudy,3.89,1,15,0,30,3,0,12,360,52
ACORN-E,Affluent,2013-12-26 15:30:00,1409,0.249643719233499,2013-12-26,2013-12-26 15:00:00,11.06,223.0,4.09,2.39,998.71,1.93,2.38,rain,partly-cloudy-day,0.89,Mostly Cloudy,3.335,1,15,30,31,3,0,12,360,52
ACORN-E,Affluent,2013-12-26 16:00:00,1409,0.260107877856636,2013-12-26,2013-12-26 16:00:00,9.64,205.0,3.06,1.91,998.96,1.07,2.03,rain,clear-night,0.92,Clear,2.78,1,16,0,32,3,0,12,360,52
ACORN-E,Affluent,2013-12-26 16:30:00,1409,0.281835343931867,2013-12-26,2013-12-26 16:00:00,9.64,205.0,3.06,1.91,998.96,1.07,2.03,rain,clear-night,0.92,Clear,2.78,1,16,30,33,3,0,12,360,52
ACORN-E,Affluent,2013-12-26 17:00:00,1409,0.303271114336409,2013-12-26,2013-12-26 17:00:00,9.33,205.0,3.04,1.87,999.4,0.57,2.51,rain,partly-cloudy-night,0.92,Mostly Cloudy,2.78,1,17,0,34,3,0,12,360,52
ACORN-E,Affluent,2013-12-26 17:30:00,1409,0.31091341405252,2013-12-26,2013-12-26 17:00:00,9.33,205.0,3.04,1.87,999.4,0.57,2.51,rain,partly-cloudy-night,0.92,Mostly Cloudy,3.335,1,17,30,35,3,0,12,360,52
ACORN-E,Affluent,2013-12-26 18:00:00,1409,0.319318665649397,2013-12-26,2013-12-26 18:00:00,10.96,194.0,3.8,2.63,999.44,1.34,2.66,rain,clear-night,0.92,Clear,3.89,1,18,0,36,3,0,12,360,52
ACORN-E,Affluent,2013-12-26 18:30:00,1409,0.330091554293825,2013-12-26,2013-12-26 18:00:00,10.96,194.0,3.8,2.63,999.44,1.34,2.66,rain,clear-night,0.92,Clear,4.165,1,18,30,37,3,0,12,360,52
ACORN-E,Affluent,2013-12-26 19:00:00,1409,0.33421717523066,2013-12-26,2013-12-26 19:00:00,11.31,180.0,4.29,3.01,999.23,1.49,3.22,rain,clear-night,0.91,Clear,4.44,1,19,0,38,3,0,12,360,52
ACORN-E,Affluent,2013-12-26 19:30:00,1409,0.333190915684883,2013-12-26,2013-12-26 19:00:00,11.31,180.0,4.29,3.01,999.23,1.49,3.22,rain,clear-night,0.91,Clear,4.44,1,19,30,39,3,0,12,360,52
ACORN-E,Affluent,2013-12-26 20:00:00,1409,0.327474095173882,2013-12-26,2013-12-26 20:00:00,13.87,177.0,4.41,3.14,998.04,1.46,3.48,rain,clear-night,0.91,Clear,4.44,1,20,0,40,3,0,12,360,52
ACORN-E,Affluent,2013-12-26 20:30:00,1409,0.318741660610362,2013-12-26,2013-12-26 20:00:00,13.87,177.0,4.41,3.14,998.04,1.46,3.48,rain,clear-night,0.91,Clear,5.0,1,20,30,41,3,0,12,360,52
ACORN-E,Affluent,2013-12-26 21:00:00,1409,0.306437189709013,2013-12-26,2013-12-26 21:00:00,13.41,160.0,5.34,3.75,996.92,2.49,3.63,rain,clear-night,0.89,Clear,5.56,1,21,0,42,3,0,12,360,52
ACORN-E,Affluent,2013-12-26 21:30:00,1409,0.30550177430802,2013-12-26,2013-12-26 21:00:00,13.41,160.0,5.34,3.75,996.92,2.49,3.63,rain,clear-night,0.89,Clear,6.39,1,21,30,43,3,0,12,360,52
ACORN-E,Affluent,2013-12-26 22:00:00,1409,0.295512420227111,2013-12-26,2013-12-26 22:00:00,12.79,176.0,6.98,4.43,995.24,3.62,5.44,rain,clear-night,0.84,Clear,7.22,1,22,0,44,3,0,12,360,52
ACORN-E,Affluent,2013-12-26 22:30:00,1409,0.273087295812633,2013-12-26,2013-12-26 22:00:00,12.79,176.0,6.98,4.43,995.24,3.62,5.44,rain,clear-night,0.84,Clear,7.5,1,22,30,45,3,0,12,360,52
ACORN-E,Affluent,2013-12-26 23:00:00,1409,0.251770759758694,2013-12-26,2013-12-26 23:00:00,12.2,189.0,7.64,4.66,993.88,3.61,7.99,rain,wind,0.81,Breezy,7.78,1,23,0,46,3,0,12,360,52
ACORN-E,Affluent,2013-12-26 23:30:00,1409,0.21943080184528,2013-12-26,2013-12-26 23:00:00,12.2,189.0,7.64,4.66,993.88,3.61,7.99,rain,wind,0.81,Breezy,8.055,1,23,30,47,3,0,12,360,52
ACORN-E,Affluent,2013-12-27 00:00:00,1409,0.24370475628105,2013-12-27,2013-12-27 00:00:00,12.05,180.0,7.88,3.15,991.53,3.68,8.91,rain,wind,0.72,Breezy,8.33,0,0,0,0,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 00:30:00,1409,0.222760113555713,2013-12-27,2013-12-27 00:00:00,12.05,180.0,7.88,3.15,991.53,3.68,8.91,rain,wind,0.72,Breezy,8.33,0,0,30,1,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 01:00:00,1409,0.202042582966643,2013-12-27,2013-12-27 01:00:00,11.25,184.0,8.07,4.63,989.4,3.71,9.78,rain,wind,0.79,Breezy,8.33,0,1,0,2,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 01:30:00,1409,0.182841021788502,2013-12-27,2013-12-27 01:00:00,11.25,184.0,8.07,4.63,989.4,3.71,9.78,rain,wind,0.79,Breezy,8.33,0,1,30,3,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 02:00:00,1409,0.170481902271114,2013-12-27,2013-12-27 02:00:00,8.19,186.0,8.23,6.22,986.46,3.69,10.77,rain,wind,0.87,Breezy,8.33,0,2,0,4,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 02:30:00,1409,0.164498935628105,2013-12-27,2013-12-27 02:00:00,8.19,186.0,8.23,6.22,986.46,3.69,10.77,rain,wind,0.87,Breezy,8.61,0,2,30,5,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 03:00:00,1409,0.153266855997161,2013-12-27,2013-12-27 03:00:00,6.05,192.0,8.88,7.72,985.04,4.52,10.95,rain,wind,0.92,Breezy,8.89,0,3,0,6,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 03:30:00,1409,0.148951738821859,2013-12-27,2013-12-27 03:00:00,6.05,192.0,8.88,7.72,985.04,4.52,10.95,rain,wind,0.92,Breezy,9.445,0,3,30,7,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 04:00:00,1409,0.139214336479773,2013-12-27,2013-12-27 04:00:00,7.1,193.0,9.97,8.38,983.2,6.02,10.74,rain,wind,0.9,Breezy,10.0,0,4,0,8,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 04:30:00,1409,0.135870830163236,2013-12-27,2013-12-27 04:00:00,7.1,193.0,9.97,8.38,983.2,6.02,10.74,rain,wind,0.9,Breezy,10.555,0,4,30,9,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 05:00:00,1408,0.137367187571023,2013-12-27,2013-12-27 05:00:00,7.39,220.0,10.99,9.52,983.15,10.99,10.64,rain,wind,0.91,Breezy,11.11,0,5,0,10,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 05:30:00,1409,0.135849538750887,2013-12-27,2013-12-27 05:00:00,7.39,220.0,10.99,9.52,983.15,10.99,10.64,rain,wind,0.91,Breezy,11.11,0,5,30,11,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 06:00:00,1409,0.141264726827537,2013-12-27,2013-12-27 06:00:00,10.15,218.0,10.75,7.66,983.36,10.75,8.97,rain,wind,0.81,Breezy,11.11,0,6,0,12,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 06:30:00,1409,0.146720369339957,2013-12-27,2013-12-27 06:00:00,10.15,218.0,10.75,7.66,983.36,10.75,8.97,rain,wind,0.81,Breezy,10.835,0,6,30,13,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 07:00:00,1409,0.154593328814762,2013-12-27,2013-12-27 07:00:00,10.03,221.0,10.32,6.67,983.05,10.32,9.21,rain,wind,0.78,Breezy and Partly Cloudy,10.56,0,7,0,14,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 07:30:00,1409,0.163619588502484,2013-12-27,2013-12-27 07:00:00,10.03,221.0,10.32,6.67,983.05,10.32,9.21,rain,wind,0.78,Breezy and Partly Cloudy,10.56,0,7,30,15,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 08:00:00,1409,0.180163946415898,2013-12-27,2013-12-27 08:00:00,10.03,226.0,10.41,5.55,983.4,10.41,9.19,rain,wind,0.72,Breezy and Mostly Cloudy,10.56,0,8,0,16,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 08:30:00,1409,0.199581263520227,2013-12-27,2013-12-27 08:00:00,10.03,226.0,10.41,5.55,983.4,10.41,9.19,rain,wind,0.72,Breezy and Mostly Cloudy,10.56,0,8,30,17,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 09:00:00,1409,0.208667140170334,2013-12-27,2013-12-27 09:00:00,10.93,224.0,10.32,4.11,984.01,10.32,9.36,rain,wind,0.65,Breezy and Mostly Cloudy,10.56,0,9,0,18,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 09:30:00,1409,0.23499219297374,2013-12-27,2013-12-27 09:00:00,10.93,224.0,10.32,4.11,984.01,10.32,9.36,rain,wind,0.65,Breezy and Mostly Cloudy,10.56,0,9,30,19,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 10:00:00,1409,0.238478353229241,2013-12-27,2013-12-27 10:00:00,11.36,228.0,10.33,4.23,984.97,10.33,9.67,rain,wind,0.66,Breezy and Mostly Cloudy,10.56,0,10,0,20,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 10:30:00,1409,0.250564939318666,2013-12-27,2013-12-27 10:00:00,11.36,228.0,10.33,4.23,984.97,10.33,9.67,rain,wind,0.66,Breezy and Mostly Cloudy,10.56,0,10,30,21,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 11:00:00,1409,0.258066713839603,2013-12-27,2013-12-27 11:00:00,11.33,228.0,10.25,4.08,985.55,10.25,9.62,rain,wind,0.66,Breezy and Mostly Cloudy,10.56,0,11,0,22,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 11:30:00,1409,0.258254790276792,2013-12-27,2013-12-27 11:00:00,11.33,228.0,10.25,4.08,985.55,10.25,9.62,rain,wind,0.66,Breezy and Mostly Cloudy,10.56,0,11,30,23,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 12:00:00,1409,0.259640880553584,2013-12-27,2013-12-27 12:00:00,11.09,230.0,10.33,4.56,985.77,10.33,9.18,rain,wind,0.67,Breezy and Mostly Cloudy,10.56,0,12,0,24,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 12:30:00,1409,0.260250532434351,2013-12-27,2013-12-27 12:00:00,11.09,230.0,10.33,4.56,985.77,10.33,9.18,rain,wind,0.67,Breezy and Mostly Cloudy,9.725,0,12,30,25,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 13:00:00,1409,0.264605393541519,2013-12-27,2013-12-27 13:00:00,9.51,230.0,9.23,5.27,986.18,5.38,9.16,rain,wind,0.76,Breezy and Partly Cloudy,8.89,0,13,0,26,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 13:30:00,1409,0.261389637899219,2013-12-27,2013-12-27 13:00:00,9.51,230.0,9.23,5.27,986.18,5.38,9.16,rain,wind,0.76,Breezy and Partly Cloudy,9.445,0,13,30,27,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 14:00:00,1409,0.249488290063875,2013-12-27,2013-12-27 14:00:00,12.13,228.0,9.71,4.37,986.42,6.23,8.25,rain,partly-cloudy-day,0.69,Partly Cloudy,10.0,0,14,0,28,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 14:30:00,1409,0.251568488005678,2013-12-27,2013-12-27 14:00:00,12.13,228.0,9.71,4.37,986.42,6.23,8.25,rain,partly-cloudy-day,0.69,Partly Cloudy,9.445,0,14,30,29,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 15:00:00,1409,0.247816182044003,2013-12-27,2013-12-27 15:00:00,11.75,225.0,8.91,4.0,986.99,5.61,6.75,rain,partly-cloudy-day,0.71,Partly Cloudy,8.89,0,15,0,30,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 15:30:00,1409,0.253392476579134,2013-12-27,2013-12-27 15:00:00,11.75,225.0,8.91,4.0,986.99,5.61,6.75,rain,partly-cloudy-day,0.71,Partly Cloudy,9.165,0,15,30,31,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 16:00:00,1409,0.258897089992903,2013-12-27,2013-12-27 16:00:00,12.76,221.0,9.12,3.95,987.54,5.85,6.88,rain,partly-cloudy-night,0.7,Partly Cloudy,9.44,0,16,0,32,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 16:30:00,1409,0.274031227679205,2013-12-27,2013-12-27 16:00:00,12.76,221.0,9.12,3.95,987.54,5.85,6.88,rain,partly-cloudy-night,0.7,Partly Cloudy,9.165,0,16,30,33,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 17:00:00,1409,0.298434350532292,2013-12-27,2013-12-27 17:00:00,13.16,216.0,8.62,3.11,988.01,5.32,6.49,rain,partly-cloudy-night,0.68,Partly Cloudy,8.89,0,17,0,34,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 17:30:00,1409,0.320995032221434,2013-12-27,2013-12-27 17:00:00,13.16,216.0,8.62,3.11,988.01,5.32,6.49,rain,partly-cloudy-night,0.68,Partly Cloudy,8.335,0,17,30,35,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 18:00:00,1407,0.338539445131485,2013-12-27,2013-12-27 18:00:00,15.3,217.0,7.87,3.36,988.59,4.4,6.41,rain,clear-night,0.73,Clear,7.78,0,18,0,36,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 18:30:00,1407,0.337861407036247,2013-12-27,2013-12-27 18:00:00,15.3,217.0,7.87,3.36,988.59,4.4,6.41,rain,clear-night,0.73,Clear,8.055,0,18,30,37,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 19:00:00,1408,0.350671874502841,2013-12-27,2013-12-27 19:00:00,15.43,218.0,8.18,3.01,989.26,5.01,5.82,rain,partly-cloudy-night,0.7,Partly Cloudy,8.33,0,19,0,38,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 19:30:00,1408,0.347313210298295,2013-12-27,2013-12-27 19:00:00,15.43,218.0,8.18,3.01,989.26,5.01,5.82,rain,partly-cloudy-night,0.7,Partly Cloudy,8.055,0,19,30,39,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 20:00:00,1408,0.335851562357955,2013-12-27,2013-12-27 20:00:00,15.32,218.0,7.68,3.37,989.83,4.54,5.36,rain,partly-cloudy-night,0.74,Partly Cloudy,7.78,0,20,0,40,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 20:30:00,1407,0.328815920113717,2013-12-27,2013-12-27 20:00:00,15.32,218.0,7.68,3.37,989.83,4.54,5.36,rain,partly-cloudy-night,0.74,Partly Cloudy,7.78,0,20,30,41,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 21:00:00,1402,0.316243937517832,2013-12-27,2013-12-27 21:00:00,14.73,222.0,7.67,3.67,990.19,4.71,4.93,rain,clear-night,0.76,Clear,7.78,0,21,0,42,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 21:30:00,1407,0.305921108244492,2013-12-27,2013-12-27 21:00:00,14.73,222.0,7.67,3.67,990.19,4.71,4.93,rain,clear-night,0.76,Clear,7.78,0,21,30,43,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 22:00:00,1409,0.295657203406671,2013-12-27,2013-12-27 22:00:00,13.44,219.0,7.47,2.99,990.48,4.64,4.52,rain,clear-night,0.73,Clear,7.78,0,22,0,44,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 22:30:00,1409,0.275863733498935,2013-12-27,2013-12-27 22:00:00,13.44,219.0,7.47,2.99,990.48,4.64,4.52,rain,clear-night,0.73,Clear,7.78,0,22,30,45,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 23:00:00,1409,0.251864442796309,2013-12-27,2013-12-27 23:00:00,13.86,228.0,7.47,2.47,991.02,4.34,5.18,rain,clear-night,0.71,Clear,7.78,0,23,0,46,4,0,12,361,52
ACORN-E,Affluent,2013-12-27 23:30:00,1409,0.227520936763662,2013-12-27,2013-12-27 23:00:00,13.86,228.0,7.47,2.47,991.02,4.34,5.18,rain,clear-night,0.71,Clear,7.225,0,23,30,47,4,0,12,361,52
ACORN-E,Affluent,2013-12-28 00:00:00,1409,0.25182185933286,2013-12-28,2013-12-28 00:00:00,13.58,232.0,6.57,2.16,991.25,3.5,4.57,rain,clear-night,0.73,Clear,6.67,0,0,0,0,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 00:30:00,1410,0.231369503475177,2013-12-28,2013-12-28 00:00:00,13.58,232.0,6.57,2.16,991.25,3.5,4.57,rain,clear-night,0.73,Clear,6.115,0,0,30,1,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 01:00:00,1410,0.204979432836879,2013-12-28,2013-12-28 01:00:00,13.02,228.0,5.68,1.26,991.4,2.81,3.8,rain,clear-night,0.73,Clear,5.56,0,1,0,2,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 01:30:00,1410,0.183272340141844,2013-12-28,2013-12-28 01:00:00,13.02,228.0,5.68,1.26,991.4,2.81,3.8,rain,clear-night,0.73,Clear,5.56,0,1,30,3,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 02:00:00,1410,0.172317730780142,2013-12-28,2013-12-28 02:00:00,13.28,228.0,5.55,1.32,991.7,2.73,3.66,rain,clear-night,0.74,Clear,5.56,0,2,0,4,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 02:30:00,1410,0.161978723191489,2013-12-28,2013-12-28 02:00:00,13.28,228.0,5.55,1.32,991.7,2.73,3.66,rain,clear-night,0.74,Clear,5.56,0,2,30,5,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 03:00:00,1410,0.15251843964539,2013-12-28,2013-12-28 03:00:00,14.18,230.0,5.38,1.29,992.26,2.52,3.67,rain,clear-night,0.75,Clear,5.56,0,3,0,6,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 03:30:00,1410,0.147569503829787,2013-12-28,2013-12-28 03:00:00,14.18,230.0,5.38,1.29,992.26,2.52,3.67,rain,clear-night,0.75,Clear,5.56,0,3,30,7,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 04:00:00,1410,0.141363830070922,2013-12-28,2013-12-28 04:00:00,14.18,224.0,5.3,1.59,992.75,2.46,3.61,rain,clear-night,0.77,Clear,5.56,0,4,0,8,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 04:30:00,1410,0.140187234113475,2013-12-28,2013-12-28 04:00:00,14.18,224.0,5.3,1.59,992.75,2.46,3.61,rain,clear-night,0.77,Clear,5.28,0,4,30,9,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 05:00:00,1410,0.140039007021277,2013-12-28,2013-12-28 05:00:00,14.18,224.0,4.89,1.15,993.18,1.68,4.09,rain,clear-night,0.77,Clear,5.0,0,5,0,10,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 05:30:00,1410,0.141807092198582,2013-12-28,2013-12-28 05:00:00,14.18,224.0,4.89,1.15,993.18,1.68,4.09,rain,clear-night,0.77,Clear,5.0,0,5,30,11,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 06:00:00,1410,0.143904964609929,2013-12-28,2013-12-28 06:00:00,14.18,227.0,4.71,1.12,993.67,1.63,3.78,rain,clear-night,0.78,Clear,5.0,0,6,0,12,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 06:30:00,1410,0.150563829716312,2013-12-28,2013-12-28 06:00:00,14.18,227.0,4.71,1.12,993.67,1.63,3.78,rain,clear-night,0.78,Clear,4.72,0,6,30,13,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 07:00:00,1410,0.148901418297872,2013-12-28,2013-12-28 07:00:00,15.4,222.0,4.27,1.42,994.35,1.22,3.59,rain,partly-cloudy-night,0.82,Partly Cloudy,4.44,0,7,0,14,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 07:30:00,1410,0.161143262553192,2013-12-28,2013-12-28 07:00:00,15.4,222.0,4.27,1.42,994.35,1.22,3.59,rain,partly-cloudy-night,0.82,Partly Cloudy,4.44,0,7,30,15,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 08:00:00,1410,0.181234751560284,2013-12-28,2013-12-28 08:00:00,14.93,218.0,4.31,1.13,995.23,1.26,3.59,rain,partly-cloudy-night,0.8,Partly Cloudy,4.44,0,8,0,16,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 08:30:00,1410,0.197732624255319,2013-12-28,2013-12-28 08:00:00,14.93,218.0,4.31,1.13,995.23,1.26,3.59,rain,partly-cloudy-night,0.8,Partly Cloudy,4.44,0,8,30,17,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 09:00:00,1410,0.214469503191489,2013-12-28,2013-12-28 09:00:00,14.48,218.0,4.43,1.34,996.6,1.39,3.62,rain,partly-cloudy-day,0.8,Partly Cloudy,4.44,0,9,0,18,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 09:30:00,1410,0.236068085460993,2013-12-28,2013-12-28 09:00:00,14.48,218.0,4.43,1.34,996.6,1.39,3.62,rain,partly-cloudy-day,0.8,Partly Cloudy,5.275,0,9,30,19,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 10:00:00,1410,0.256899290921986,2013-12-28,2013-12-28 10:00:00,14.48,223.0,6.03,1.84,997.48,3.06,4.13,rain,partly-cloudy-day,0.74,Partly Cloudy,6.11,0,10,0,20,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 10:30:00,1410,0.247707801347518,2013-12-28,2013-12-28 10:00:00,14.48,223.0,6.03,1.84,997.48,3.06,4.13,rain,partly-cloudy-day,0.74,Partly Cloudy,6.945,0,10,30,21,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 11:00:00,1410,0.243741843829787,2013-12-28,2013-12-28 11:00:00,15.4,233.0,7.41,2.29,997.85,4.68,4.27,rain,partly-cloudy-day,0.7,Partly Cloudy,7.78,0,11,0,22,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 11:30:00,1410,0.238870213049645,2013-12-28,2013-12-28 11:00:00,15.4,233.0,7.41,2.29,997.85,4.68,4.27,rain,partly-cloudy-day,0.7,Partly Cloudy,7.78,0,11,30,23,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 12:00:00,1410,0.229913474893617,2013-12-28,2013-12-28 12:00:00,13.62,239.0,7.67,1.88,997.99,4.9,4.48,rain,partly-cloudy-day,0.67,Partly Cloudy,7.78,0,12,0,24,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 12:30:00,1410,0.240802127943262,2013-12-28,2013-12-28 12:00:00,13.62,239.0,7.67,1.88,997.99,4.9,4.48,rain,partly-cloudy-day,0.67,Partly Cloudy,7.78,0,12,30,25,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 13:00:00,1410,0.242286524964539,2013-12-28,2013-12-28 13:00:00,12.34,236.0,7.81,2.31,998.1,5.24,4.15,rain,clear-day,0.68,Clear,7.78,0,13,0,26,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 13:30:00,1410,0.237668794468085,2013-12-28,2013-12-28 13:00:00,12.34,236.0,7.81,2.31,998.1,5.24,4.15,rain,clear-day,0.68,Clear,7.78,0,13,30,27,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 14:00:00,1410,0.246177304326241,2013-12-28,2013-12-28 14:00:00,12.13,230.0,7.78,2.67,998.29,5.34,3.85,rain,clear-day,0.7,Clear,7.78,0,14,0,28,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 14:30:00,1410,0.238492198794326,2013-12-28,2013-12-28 14:00:00,12.13,230.0,7.78,2.67,998.29,5.34,3.85,rain,clear-day,0.7,Clear,7.78,0,14,30,29,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 15:00:00,1410,0.236497872765957,2013-12-28,2013-12-28 15:00:00,12.86,221.0,7.39,1.88,998.78,5.18,3.32,rain,partly-cloudy-day,0.68,Partly Cloudy,7.78,0,15,0,30,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 15:30:00,1410,0.249458155886525,2013-12-28,2013-12-28 15:00:00,12.86,221.0,7.39,1.88,998.78,5.18,3.32,rain,partly-cloudy-day,0.68,Partly Cloudy,7.225,0,15,30,31,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 16:00:00,1410,0.259603545673759,2013-12-28,2013-12-28 16:00:00,12.86,214.0,6.32,1.86,999.35,4.33,2.67,rain,clear-night,0.73,Clear,6.67,0,16,0,32,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 16:30:00,1410,0.280923404539007,2013-12-28,2013-12-28 16:00:00,12.86,214.0,6.32,1.86,999.35,4.33,2.67,rain,clear-night,0.73,Clear,6.39,0,16,30,33,5,1,12,362,52
ACORN-E,Affluent,2013-12-28 17:00:00,1410,0.304034751631206,2013-12-28,2013-12-28 17:00:00,12.36,210.0,5.79,1.82,1000.11,3.96,2.35,rain,clear-night,0.76,Clear,6.11,0,17,0,34,5,1,12,362,52
