Acorn,Acorn_grouped,DateTime,nb_clients,Conso_moy,Date
ACORN-K,Adversity,2013-09-07 13:30:00,153,0.180398692810458,2013-09-07
ACORN-K,Adversity,2013-09-07 14:00:00,153,0.187183007189542,2013-09-07
ACORN-K,Adversity,2013-09-07 14:30:00,153,0.190529411764706,2013-09-07
ACORN-K,Adversity,2013-09-07 15:00:00,153,0.200437908496732,2013-09-07
ACORN-K,Adversity,2013-09-07 15:30:00,153,0.216437909150327,2013-09-07
ACORN-K,Adversity,2013-09-07 16:00:00,153,0.212764706535948,2013-09-07
ACORN-K,Adversity,2013-09-07 16:30:00,153,0.210562092156863,2013-09-07
ACORN-K,Adversity,2013-09-07 17:00:00,153,0.199771241830065,2013-09-07
ACORN-K,Adversity,2013-09-07 17:30:00,153,0.206673201960784,2013-09-07
ACORN-K,Adversity,2013-09-07 18:00:00,153,0.20240522875817,2013-09-07
ACORN-K,Adversity,2013-09-07 18:30:00,153,0.235823529411765,2013-09-07
ACORN-K,Adversity,2013-09-07 19:00:00,153,0.246261437908497,2013-09-07
ACORN-K,Adversity,2013-09-07 19:30:00,153,0.256686274509804,2013-09-07
ACORN-K,Adversity,2013-09-07 20:00:00,153,0.243006535947712,2013-09-07
ACORN-K,Adversity,2013-09-07 20:30:00,153,0.231183006535948,2013-09-07
ACORN-K,Adversity,2013-09-07 21:00:00,153,0.224006535947712,2013-09-07
ACORN-K,Adversity,2013-09-07 21:30:00,153,0.222294117647059,2013-09-07
ACORN-K,Adversity,2013-09-07 22:00:00,153,0.215967320261438,2013-09-07
ACORN-K,Adversity,2013-09-07 22:30:00,153,0.200254901960784,2013-09-07
ACORN-K,Adversity,2013-09-07 23:00:00,153,0.166339869281046,2013-09-07
ACORN-K,Adversity,2013-09-07 23:30:00,153,0.150660130718954,2013-09-07
ACORN-K,Adversity,2013-09-08 00:00:00,153,0.135124183006536,2013-09-08
ACORN-K,Adversity,2013-09-08 00:30:00,153,0.135823529411765,2013-09-08
ACORN-K,Adversity,2013-09-08 01:00:00,153,0.119013071895425,2013-09-08
ACORN-K,Adversity,2013-09-08 01:30:00,153,0.105607843137255,2013-09-08
ACORN-K,Adversity,2013-09-08 02:00:00,153,0.0987516339869281,2013-09-08
ACORN-K,Adversity,2013-09-08 02:30:00,153,0.093202614379085,2013-09-08
